latitude,longitude,population
34.104555,-117.58734,52525
34.076642,-118.03942,29964
34.070659,-118.01383,62754
34.05051,-118.04834,45795
34.147849,-117.57847,23106
34.127819,-117.5246,12838
34.119245,-117.8548,25200
34.140207,-117.85704,25195
34.029561,-117.93975,84973
34.000578,-117.96943,53623
34.046889,-117.98464,31102
33.985012,-117.89705,46140
34.117047,-117.77097,35011
34.001846,-117.52759,19075
34.048207,-118.14161,33120
34.05471,-118.11823,26993
34.231581,-117.66106,36
34.036085,-117.6086,55983
34.057561,-117.66563,53962
34.07041,-117.69938,34762
34.077327,-117.6222,49216
34.004172,-117.81673,46647
34.045584,-117.75305,69757
34.080143,-117.73861,46654
34.06521,-117.77932,36286
34.066143,-118.08475,61780
34.103341,-117.81814,34674
34.114041,-118.09035,23384
34.089059,-118.0951,37969
34.101608,-118.05606,32441
34.138575,-117.66356,23222
34.101659,-117.65776,48949
34.018361,-117.85438,44901
34.068059,-117.93835,43788
34.063645,-117.89743,30885
34.020711,-117.89932,31391
34.090409,-118.127,54432
34.072959,-118.1462,30689
32.823102,-116.73864,16348
32.663803,-117.02456,17213
32.672239,-116.31497,1418
32.664307,-116.46513,3247
32.638654,-117.06686,73628
32.608799,-117.0607,71348
32.642486,-116.98973,13000
32.662563,-116.95413,2636
32.638072,-116.95195,9241
32.890384,-116.62459,1629
32.616539,-116.71187,753
32.852086,-116.55559,708
32.579555,-117.11708,26642
32.624424,-116.17025,627
32.718186,-116.82606,8934
32.761801,-117.01273,44605
32.785,-117.0186,23921
32.733451,-117.0337,25022
32.875267,-116.42826,90
32.670903,-117.09272,62518
32.773317,-116.49139,1560
32.620782,-116.60671,937
32.721145,-116.99612,56024
32.732539,-116.95091,7728
32.588485,-116.63034,98
33.289265,-117.20011,4060
33.184028,-116.26597,2861
33.026742,-117.27816,10387
33.158137,-117.32646,35471
33.097841,-117.26744,42837
32.961812,-117.25967,14084
32.788736,-116.90487,41192
32.7991,-116.97334,55294
32.8201,-116.91234,61585
33.053092,-117.26855,47363
33.106862,-117.07077,49320
33.181543,-117.11136,43571
33.142706,-117.03049,48581
33.380359,-117.20605,42134
33.087868,-117.11558,17863
33.02757,-116.53109,3630
32.838761,-117.26159,42826
32.873849,-116.90477,42136
33.202463,-117.36077,98215
33.195354,-117.28232,52923
33.240926,-117.29851,46780
33.369249,-117.07236,1802
33.308217,-116.8471,224
33.311881,-116.96499,2540
32.973645,-117.03701,48189
33.035844,-116.8513,33038
33.209313,-116.54244,326
33.016492,-117.20264,7250
33.144908,-117.17128,52492
33.166768,-116.71061,1129
32.84681,-116.98983,53682
32.997543,-117.26087,12070
33.122029,-117.15605,6806
33.261748,-117.01027,14748
33.179587,-117.24461,62174
33.213309,-117.21474,44688
33.337152,-116.69355,1244
32.993541,-117.21311,1302
32.719601,-117.16246,27178
32.714992,-117.12537,47250
32.746018,-117.16715,30055
32.742892,-117.12774,47380
32.741256,-117.0951,73477
32.7259,-117.23079,18694
32.7409,-117.24434,27845
32.7736,-117.13785,11635
32.791246,-117.24343,45834
32.766482,-117.20077,23961
32.804972,-117.16871,47011
32.697402,-117.12001,47479
32.706954,-117.0542,66626
32.7603,-117.07031,56885
32.76235,-117.12246,33068
32.823865,-117.19966,51197
32.682727,-117.17441,24188
32.80225,-117.02431,21883
32.794449,-117.07221,25644
32.899996,-117.20722,4428
32.856447,-117.21143,34756
32.803799,-117.13595,25207
32.822815,-117.09844,30165
32.914346,-117.14116,74274
33.022384,-117.10694,19907
32.998855,-117.07054,42642
32.961014,-117.1251,47218
32.946776,-117.21918,28172
32.918035,-117.08438,29377
32.677286,-117.05241,36383
32.574398,-117.05633,68724
32.556264,-117.05057,28471
33.715271,-116.235,56543
33.75307,-116.24688,2661
33.70129,-116.34148,3814
33.759409,-116.32317,19557
33.920803,-116.87897,25751
33.945265,-116.9759,17577
33.628333,-114.61905,24666
32.98975,-115.50475,23419
33.911404,-116.76834,2442
32.683491,-115.48277,27792
33.131764,-115.51208,7854
33.807761,-116.46473,43093
33.679872,-116.17656,22785
33.830029,-115.40124,988
33.952303,-116.50804,22773
33.904371,-116.38634,5674
34.137179,-114.35823,1556
32.783359,-115.57746,43744
32.726931,-115.51245,3558
32.800259,-115.35369,8038
32.853471,-115.58942,14469
34.175926,-116.29137,8001
33.675373,-116.29649,23931
33.543836,-115.99404,8537
34.066626,-116.55951,3599
33.330929,-115.61583,2710
33.921502,-116.56703,616
32.722049,-115.95998,500
33.715672,-116.38496,29435
33.842984,-116.54344,24774
33.798669,-116.51887,19022
33.387467,-114.71352,340
34.286985,-114.17251,112
34.203249,-116.56565,291
33.762944,-116.42249,12392
32.792631,-115.69162,1588
33.466287,-116.0688,17336
33.289347,-115.9565,803
33.821318,-116.38023,6306
34.165696,-116.03343,17145
34.360235,-116.20964,14090
34.143497,-114.62411,48
33.037061,-115.6194,2362
33.941487,-116.64506,903
32.786759,-114.62591,3622
34.161795,-116.41246,20668
34.31039,-116.45012,2140
34.641695,-117.50803,18802
34.548138,-115.65796,13
34.172474,-116.87593,211
34.538622,-117.17729,31664
34.447959,-117.19222,28890
35.27295,-116.06504,922
35.262763,-116.69452,9467
34.894181,-117.03636,31288
34.030714,-117.31174,11112
34.255388,-116.85442,9772
34.241295,-116.90328,5362
34.064062,-117.39432,25870
34.245607,-117.23,2180
34.048544,-117.23274,213
33.984551,-117.03767,7555
34.254199,-117.17563,552
35.187237,-115.39727,11
34.061931,-117.31995,52370
34.242567,-117.28654,10582
34.866837,-116.86379,694
35.945641,-117.20296,358
35.00224,-115.23936,148
34.268344,-116.93842,447
34.088911,-117.45213,82339
34.125147,-117.45818,54879
34.046992,-117.481,29945
34.720285,-116.1982,19
34.087114,-116.923,1027
34.241477,-117.07449,288
34.761696,-117.33444,5063
34.399992,-117.33999,68700
34.12716,-117.20073,48134
34.956205,-117.21994,1909
34.25629,-117.19132,9530
34.050764,-117.25327,18145
34.481229,-116.90601,5221
34.229288,-117.52082,1042
34.083512,-117.09688,7401
34.808718,-114.62664,5474
35.46019,-115.49467,162
34.896333,-116.63644,2804
34.634147,-117.30614,912
34.453465,-117.53392,12247
34.44654,-117.63411,4135
34.034714,-117.17305,31176
34.063264,-117.16888,36581
34.109511,-117.37617,75862
34.151243,-117.39873,18633
34.205626,-117.10499,5366
35.947562,-116.27037,108
34.244448,-116.82962,1997
35.848556,-116.22627,145
34.489466,-117.35321,63412
34.55965,-117.35773,12139
34.35876,-117.62752,4309
34.909491,-116.84058,1193
34.033564,-117.03776,41500
34.105079,-117.29075,1744
34.14856,-117.26298,53987
34.141659,-117.29722,24392
34.198189,-117.35826,49387
34.080662,-117.27357,11910
34.106965,-117.2975,44214
34.12051,-117.3176,23321
33.991181,-117.37074,19136
33.91355,-117.46052,71714
33.926315,-117.40937,46045
33.921765,-117.48812,38534
33.943615,-117.37239,42543
33.978965,-117.33646,48508
33.890313,-117.32122,17136
33.998751,-117.44695,64016
33.891084,-117.2726,938
33.675893,-117.34946,38786
33.696543,-117.3247,4241
33.485978,-116.82004,2242
33.55055,-116.67362,3773
33.73542,-116.97401,29447
33.708843,-116.90948,39095
33.736743,-117.0217,25866
33.749656,-117.11706,4111
33.750795,-116.72562,3635
33.889035,-117.22046,23128
33.923243,-117.24211,61343
33.922823,-117.16837,12632
33.957957,-117.24833,46279
33.632049,-116.55878,1553
33.568617,-117.25264,36226
33.571185,-117.15362,18422
33.819818,-117.11778,7229
33.784051,-117.29812,36879
33.822068,-117.21514,26209
33.796153,-117.00046,4243
33.788491,-116.95125,21735
33.66035,-117.18987,14293
33.742936,-117.17432,8404
33.70602,-117.1974,18308
33.692876,-117.25038,13351
33.479467,-117.20933,2862
33.52775,-117.12056,25436
33.495343,-117.07657,46600
33.614385,-117.2608,19140
33.653216,-117.07986,3983
33.73297,-117.76932,2806
33.68762,-117.78852,27452
33.695576,-117.80588,17664
33.685479,-117.6669,10940
33.650813,-117.81771,41101
33.680408,-117.82592,22314
33.659639,-117.73948,6252
33.714889,-117.7633,26335
33.460727,-117.66467,7563
33.600172,-117.86823,13354
33.677224,-117.90863,48002
33.647028,-117.91506,62275
33.475302,-117.70327,27441
33.640223,-117.69108,59157
33.666269,-117.9693,56498
33.725167,-118.00509,58874
33.673468,-118.00243,42632
33.720017,-118.04614,32282
33.535325,-117.77192,24968
33.602823,-117.71295,48024
33.745166,-117.98569,8934
33.581533,-117.72474,41551
33.610717,-117.8325,5752
33.634821,-117.87453,28755
33.601822,-117.89966,4276
33.606271,-117.89243,3120
33.619221,-117.93087,22066
33.427078,-117.61401,34869
33.462927,-117.62414,15186
33.500843,-117.65866,34409
33.743168,-117.63563,1791
33.531938,-117.7025,62329
33.639227,-117.58518,32205
33.751418,-117.99392,87867
33.639994,-117.60351,42491
33.611272,-117.66681,46463
33.615462,-117.64093,46043
33.570763,-117.63463,433
33.747017,-117.86248,58329
33.747067,-117.90433,70210
33.724167,-117.90623,91106
33.762117,-117.81828,43913
33.765916,-117.88139,37890
33.719118,-117.87143,61841
33.708618,-117.95629,54588
33.741651,-117.82127,55092
33.739571,-117.78618,17470
33.844814,-117.95381,60696
33.806965,-117.92594,44797
33.818165,-117.97304,81362
33.835665,-117.90807,68708
33.835465,-117.87362,34112
33.850515,-117.79113,36460
33.858151,-117.73864,19613
33.923463,-117.89559,34122
33.918965,-117.83252,1179
33.878981,-117.89325,34680
33.869114,-117.92985,24529
33.874314,-117.9637,46263
33.903164,-117.91224,20897
33.785166,-117.93406,50702
33.786915,-117.98224,31586
33.763033,-117.9355,43788
33.765516,-117.9731,23510
33.782916,-118.02619,15907
33.925885,-117.55978,22072
33.812662,-117.81623,6002
33.8318,-117.84739,18035
33.785091,-117.84569,15532
33.811566,-117.82919,40648
33.787266,-117.87494,23183
33.792687,-117.79975,37962
33.883314,-117.85446,48670
33.8808,-117.54068,45028
33.903803,-117.60221,17229
33.839516,-117.53581,21901
33.866555,-117.59167,60036
33.771548,-117.47884,13396
33.888062,-117.80407,39242
33.883223,-117.73856,21014
34.311203,-119.30164,32872
34.268736,-119.2249,46827
34.278812,-119.16784,27655
34.231754,-119.05258,42984
34.218756,-118.99213,24716
34.402194,-119.52308,17341
34.396646,-118.90082,15868
34.292898,-118.87134,33009
34.401466,-119.30082,6447
34.456957,-119.25307,21401
34.21707,-119.1769,79390
34.166933,-119.16113,77921
34.179304,-119.22189,25331
34.424363,-118.73908,1475
34.154072,-119.18829,25809
34.367474,-119.07317,32621
34.279343,-118.69607,48814
34.265003,-118.77177,65030
34.287679,-119.02059,2987
34.421895,-119.60084,384
34.420163,-119.7065,31778
34.428191,-119.68412,20937
34.44005,-119.75496,25853
34.433687,-119.63184,13072
34.40323,-119.72069,10730
34.439579,-119.76788,15652
34.443529,-119.80297,16531
34.443746,-119.94215,49810
35.889586,-119.49352,968
36.311439,-119.70823,2965
35.161923,-118.84655,16508
35.930766,-120.10057,14724
35.576134,-118.46745,1925
35.37825,-119.41664,2037
35.87137,-118.6821,201
36.062748,-118.60663,173
36.194736,-120.30865,17789
36.085342,-119.5548,23472
35.774967,-119.23371,37508
35.771876,-119.26984,4380
35.842485,-119.01483,838
35.87368,-119.26362,9372
36.304696,-119.11383,13255
34.850984,-119.16626,1555
36.300574,-119.20552,8666
35.202535,-119.56093,608
34.815266,-119.00404,4366
35.727428,-118.72424,318
36.327063,-119.6451,53174
36.209815,-120.0847,7015
36.387879,-119.21908,4573
35.784367,-118.43769,1910
36.015318,-120.00772,1768
35.617148,-118.45299,5491
35.256873,-118.91325,15379
36.43465,-119.71753,2889
34.851405,-118.87993,1283
36.417743,-119.00457,284
36.312075,-119.80349,30367
36.201983,-119.08589,15689
35.689717,-119.91961,2488
35.670747,-119.21336,10832
35.364749,-119.70242,260
35.040362,-119.41514,3031
34.956385,-119.74696,777
35.666835,-118.01701,713
35.957119,-119.31287,4197
36.055121,-119.01595,65394
35.846291,-118.63298,257
35.801627,-119.11699,2940
36.596251,-118.73425,64
35.490517,-119.26495,15089
36.150892,-118.76204,3561
36.177361,-119.82042,1783
36.141864,-119.09411,5846
35.162776,-119.4303,16422
35.94901,-119.03742,5863
36.431565,-118.86296,2303
36.059363,-119.32025,2907
36.201451,-119.34994,55955
35.305512,-119.38925,233
36.311,-119.32637,44788
35.605045,-119.37143,22758
36.12763,-119.52202,61
35.614134,-118.27824,1931
35.714118,-118.48416,2445
36.431121,-119.10642,8924
35.702936,-118.8844,70
36.351009,-119.33655,36877
36.358928,-119.24027,30260
35.381408,-119.01935,12919
35.344209,-119.02225,44326
35.387058,-118.98647,35603
35.396411,-118.92268,53343
35.324767,-118.96329,59539
35.487491,-119.00896,44880
35.340759,-119.06497,58911
35.200467,-119.17399,20317
35.39068,-119.18583,40779
35.19766,-119.05698,24859
35.262548,-120.65196,27309
35.313222,-120.83468,14746
35.277189,-120.70305,31777
35.119678,-120.55116,24320
35.474913,-120.676,29578
35.18554,-120.72583,811
35.834919,-120.98093,1471
34.613014,-120.2051,4663
35.563246,-121.07736,6634
34.842293,-120.5318,93
35.459347,-120.88947,3187
35.495242,-120.48392,1168
35.120934,-120.61952,13181
34.958896,-120.58014,5686
34.639682,-120.4471,51743
34.73489,-120.53467,6162
34.75465,-120.27032,1344
34.709973,-120.09201,1336
35.373047,-120.83844,11001
35.032408,-120.49446,15293
35.097599,-120.61327,7264
35.640589,-120.70418,35077
35.664837,-120.64542,859
35.150886,-120.65401,8571
35.964022,-120.87339,737
35.818054,-120.63645,2675
35.664386,-121.21965,496
35.323098,-120.08301,2549
34.900809,-120.34876,30597
34.87455,-120.42806,37517
34.956344,-120.45243,43667
34.626931,-120.0661,5819
35.636185,-120.27185,1237
34.608938,-120.13838,7809
35.54464,-120.72428,8249
35.04535,-118.16141,5102
35.139327,-117.91473,8204
34.497245,-118.18951,8077
37.583838,-118.23615,279
37.1363,-118.27335,1769
37.282192,-118.38717,13403
35.030694,-117.67264,2308
38.21053,-119.31968,836
35.381552,-118.54748,1062
36.269728,-117.59002,69
35.044352,-117.8578,7671
36.851729,-118.20743,748
35.734418,-117.89313,2127
35.366197,-117.63618,130
37.765218,-119.07769,566
36.495772,-117.88289,71
35.241311,-118.59338,1327
34.676708,-118.45592,2761
34.698696,-118.15015,35015
34.691946,-117.97756,57928
34.728857,-118.32683,49379
37.973204,-119.12029,517
34.533321,-117.94904,11171
34.493392,-117.77444,1180
36.589514,-118.07367,1908
37.621587,-118.86279,8105
36.228484,-117.97084,298
34.56548,-118.08549,67384
34.606146,-118.18495,33821
34.561207,-118.0375,25374
34.487552,-117.89885,1542
35.409108,-117.69966,97
35.599177,-117.68065,29828
34.88923,-118.33629,14847
35.132673,-118.50781,25607
35.764433,-117.38202,1918
34.394253,-117.69475,384
34.596742,-117.84467,6761
37.388698,-119.72439,1828
37.077273,-119.42982,3422
36.678073,-118.9601,196
37.364625,-119.51261,517
37.191503,-119.26372,237
36.802534,-120.01902,810
36.523482,-120.38428,1717
36.534599,-119.83592,5491
37.100417,-120.27864,19283
36.840057,-119.66107,46907
36.813456,-119.70826,33577
37.206505,-119.7207,9191
36.506019,-119.2866,5519
36.657266,-119.59309,2139
36.538017,-119.38887,24283
37.029613,-120.64014,9282
36.774951,-119.13779,349
36.800027,-120.57996,9374
37.463177,-119.64498,29
36.40263,-120.12855,1949
36.6265,-119.67526,5438
37.024461,-119.68496,1167
36.523726,-120.10669,269
36.780156,-118.91524,201
36.722616,-120.10081,14094
36.506063,-119.54587,14128
37.237216,-119.23304,32
37.048385,-120.86983,28990
36.914819,-120.15817,28355
36.991476,-119.98729,49333
36.701905,-120.42801,9138
36.697311,-119.01864,490
37.232047,-119.52006,3580
37.405699,-119.56754,8601
37.146284,-119.67379,209
36.623699,-119.30892,8371
36.565252,-119.24273,9735
36.61365,-119.52873,12480
36.841454,-119.79832,3264
37.004865,-119.50748,1310
36.600348,-119.90272,154
37.236305,-119.92498,973
36.608675,-119.43761,26150
36.45185,-119.93651,5716
36.72845,-119.53571,28710
36.600172,-120.15338,4258
36.566779,-119.62201,26105
37.103957,-119.2644,647
36.961248,-120.65439,463
36.545749,-119.33907,103
36.981035,-119.38254,2728
36.641742,-120.28909,1243
37.284459,-119.53472,292
36.455501,-119.48495,595
36.713181,-119.18327,3268
36.749444,-119.78872,14195
36.741199,-119.7553,47635
36.767299,-119.765,31429
36.794748,-119.80097,26617
36.786948,-119.82747,35351
36.691036,-119.83321,36072
36.825582,-119.76358,29406
36.831723,-119.83198,36503
36.865587,-119.75917,45159
36.733193,-119.78473,6321
36.801603,-119.88878,60556
36.658599,-119.74097,20946
36.795249,-119.76293,39020
36.753177,-119.69703,55048
36.758598,-119.81022,16365
36.665879,-121.65497,35590
36.681161,-121.61538,58471
36.709717,-121.63997,53771
36.754058,-121.66472,22360
36.619954,-121.65145,13038
36.133401,-121.63798,1049
36.555248,-121.9212,3057
36.517261,-121.89436,12986
36.447533,-121.68611,6737
36.581329,-121.46597,1121
36.518179,-121.42557,9205
36.300819,-121.2904,14051
36.015388,-121.24839,305
36.21106,-121.05986,14568
35.987276,-121.04788,515
36.678155,-121.79724,21686
36.586193,-121.88667,32924
36.619065,-121.92102,15405
36.59081,-121.9461,4556
36.126393,-120.91784,488
36.615813,-121.83461,38305
36.41176,-121.32617,12831
36.624606,-121.64655,486
37.516687,-122.29026,25481
37.682882,-122.40422,3600
37.574936,-122.36332,40184
37.699182,-122.45035,47363
37.682583,-122.48209,63386
37.47584,-122.44323,17867
37.28842,-122.22457,1556
37.271753,-122.27672,96
37.37714,-122.12412,18645
37.353741,-122.08717,21381
37.451688,-122.18385,39044
37.458615,-122.20009,6872
37.374421,-122.213,6658
37.600735,-122.40135,20359
37.539839,-122.50819,2372
37.52489,-122.50991,3000
37.380207,-122.08787,32339
37.38949,-122.07846,13422
